Data          Hora     Temp_atual   Temp_med   Temp_min   Temp_max   Umi_atual   Umi_med   Umi_min   Umi_max
2024-10-14   14:09:33   27.53°C     26.91°C     25.23°C   30.80°C    55.99RH    58.53RH    53.84RH   76.09RH
2024-10-14   14:09:40   27.54°C     26.92°C     25.23°C   30.80°C    55.97RH    58.52RH    53.84RH   76.09RH
2024-10-14   14:09:46   27.53°C     26.92°C     25.23°C   30.80°C    56.01RH    58.52RH    53.84RH   76.09RH
2024-10-14   14:09:52   27.56°C     26.92°C     25.23°C   30.80°C    55.97RH    58.52RH    53.84RH   76.09RH
2024-10-14   14:09:58   27.54°C     26.92°C     25.23°C   30.80°C    55.92RH    58.52RH    53.84RH   76.09RH
2024-10-14   14:10:04   27.56°C     26.92°C     25.23°C   30.80°C    55.86RH    58.52RH    53.84RH   76.09RH
2024-10-14   14:10:10   27.54°C     26.92°C     25.23°C   30.80°C    55.80RH    58.51RH    53.84RH   76.09RH
2024-10-14   14:10:16   27.54°C     26.92°C     25.23°C   30.80°C    55.82RH    58.51RH    53.84RH   76.09RH
2024-10-14   14:10:22   27.54°C     26.92°C     25.23°C   30.80°C    55.93RH    58.51RH    53.84RH   76.09RH
2024-10-14   14:10:28   27.57°C     26.92°C     25.23°C   30.80°C    55.95RH    58.51RH    53.84RH   76.09RH
2024-10-14   14:10:34   27.56°C     26.92°C     25.23°C   30.80°C    56.03RH    58.51RH    53.84RH   76.09RH
2024-10-14   14:10:40   27.56°C     26.92°C     25.23°C   30.80°C    56.00RH    58.50RH    53.84RH   76.09RH
2024-10-14   14:10:46   27.59°C     26.92°C     25.23°C   30.80°C    56.09RH    58.50RH    53.84RH   76.09RH
2024-10-14   14:10:52   27.56°C     26.92°C     25.23°C   30.80°C    56.07RH    58.50RH    53.84RH   76.09RH
2024-10-14   14:10:58   27.56°C     26.92°C     25.23°C   30.80°C    56.09RH    58.50RH    53.84RH   76.09RH
2024-10-14   14:11:04   27.56°C     26.92°C     25.23°C   30.80°C    56.09RH    58.50RH    53.84RH   76.09RH
2024-10-14   14:11:10   27.56°C     26.92°C     25.23°C   30.80°C    56.11RH    58.50RH    53.84RH   76.09RH
2024-10-14   14:11:16   27.57°C     26.92°C     25.23°C   30.80°C    56.14RH    58.49RH    53.84RH   76.09RH
2024-10-14   14:11:22   27.56°C     26.92°C     25.23°C   30.80°C    56.18RH    58.49RH    53.84RH   76.09RH
2024-10-14   14:11:28   27.57°C     26.92°C     25.23°C   30.80°C    56.17RH    58.49RH    53.84RH   76.09RH
2024-10-14   14:11:34   27.57°C     26.92°C     25.23°C   30.80°C    56.14RH    58.49RH    53.84RH   76.09RH
2024-10-14   14:11:40   27.57°C     26.92°C     25.23°C   30.80°C    56.18RH    58.49RH    53.84RH   76.09RH
2024-10-14   14:11:47   27.56°C     26.92°C     25.23°C   30.80°C    56.12RH    58.48RH    53.84RH   76.09RH
2024-10-14   14:11:53   27.59°C     26.93°C     25.23°C   30.80°C    56.06RH    58.48RH    53.84RH   76.09RH
2024-10-14   14:11:59   27.57°C     26.93°C     25.23°C   30.80°C    56.03RH    58.48RH    53.84RH   76.09RH
2024-10-14   14:12:05   27.57°C     26.93°C     25.23°C   30.80°C    56.00RH    58.48RH    53.84RH   76.09RH
2024-10-14   14:12:11   27.59°C     26.93°C     25.23°C   30.80°C    56.09RH    58.48RH    53.84RH   76.09RH
2024-10-14   14:12:17   27.61°C     26.93°C     25.23°C   30.80°C    56.12RH    58.48RH    53.84RH   76.09RH
2024-10-14   14:12:23   27.60°C     26.93°C     25.23°C   30.80°C    56.16RH    58.47RH    53.84RH   76.09RH
2024-10-14   14:12:29   27.57°C     26.93°C     25.23°C   30.80°C    56.08RH    58.47RH    53.84RH   76.09RH
2024-10-14   14:12:35   27.59°C     26.93°C     25.23°C   30.80°C    55.76RH    58.47RH    53.84RH   76.09RH
2024-10-14   14:12:41   27.60°C     26.93°C     25.23°C   30.80°C    55.08RH    58.47RH    53.84RH   76.09RH
2024-10-14   14:12:47   27.59°C     26.93°C     25.23°C   30.80°C    54.63RH    58.47RH    53.84RH   76.09RH
2024-10-14   14:12:53   27.59°C     26.93°C     25.23°C   30.80°C    54.60RH    58.46RH    53.84RH   76.09RH
2024-10-14   14:12:59   27.59°C     26.93°C     25.23°C   30.80°C    54.67RH    58.46RH    53.84RH   76.09RH
2024-10-14   14:13:05   27.59°C     26.93°C     25.23°C   30.80°C    54.88RH    58.46RH    53.84RH   76.09RH
2024-10-14   14:13:11   27.57°C     26.93°C     25.23°C   30.80°C    54.99RH    58.45RH    53.84RH   76.09RH
2024-10-14   14:13:17   27.59°C     26.93°C     25.23°C   30.80°C    55.18RH    58.45RH    53.84RH   76.09RH
2024-10-14   14:13:23   27.57°C     26.93°C     25.23°C   30.80°C    55.24RH    58.45RH    53.84RH   76.09RH
2024-10-14   14:13:29   27.59°C     26.93°C     25.23°C   30.80°C    55.21RH    58.45RH    53.84RH   76.09RH
2024-10-14   14:13:35   27.59°C     26.93°C     25.23°C   30.80°C    55.20RH    58.45RH    53.84RH   76.09RH
2024-10-14   14:13:41   27.57°C     26.93°C     25.23°C   30.80°C    55.36RH    58.44RH    53.84RH   76.09RH
2024-10-14   14:13:47   27.61°C     26.93°C     25.23°C   30.80°C    55.47RH    58.44RH    53.84RH   76.09RH
2024-10-14   14:13:54   27.59°C     26.93°C     25.23°C   30.80°C    55.54RH    58.44RH    53.84RH   76.09RH
2024-10-14   14:14:00   27.59°C     26.94°C     25.23°C   30.80°C    55.62RH    58.44RH    53.84RH   76.09RH
2024-10-14   14:14:06   27.60°C     26.94°C     25.23°C   30.80°C    55.59RH    58.43RH    53.84RH   76.09RH
2024-10-14   14:14:12   27.60°C     26.94°C     25.23°C   30.80°C    55.60RH    58.43RH    53.84RH   76.09RH
2024-10-14   14:14:18   27.60°C     26.94°C     25.23°C   30.80°C    55.62RH    58.43RH    53.84RH   76.09RH
2024-10-14   14:14:24   27.59°C     26.94°C     25.23°C   30.80°C    55.57RH    58.43RH    53.84RH   76.09RH
2024-10-14   14:14:30   27.61°C     26.94°C     25.23°C   30.80°C    55.54RH    58.43RH    53.84RH   76.09RH
2024-10-14   14:29:07   27.76°C     26.94°C     25.23°C   30.80°C    54.99RH    58.42RH    53.84RH   76.09RH
2024-10-14   14:29:13   27.73°C     26.94°C     25.23°C   30.80°C    55.05RH    58.42RH    53.84RH   76.09RH
2024-10-14   14:29:19   27.71°C     26.94°C     25.23°C   30.80°C    54.98RH    58.42RH    53.84RH   76.09RH
2024-10-14   14:29:25   27.73°C     26.94°C     25.23°C   30.80°C    55.04RH    58.42RH    53.84RH   76.09RH
2024-10-14   14:29:31   27.74°C     26.94°C     25.23°C   30.80°C    55.95RH    58.42RH    53.84RH   76.09RH
2024-10-14   14:29:37   27.73°C     26.94°C     25.23°C   30.80°C    55.77RH    58.41RH    53.84RH   76.09RH
2024-10-14   14:29:43   27.71°C     26.94°C     25.23°C   30.80°C    55.49RH    58.41RH    53.84RH   76.09RH
2024-10-14   14:29:49   27.74°C     26.94°C     25.23°C   30.80°C    55.28RH    58.41RH    53.84RH   76.09RH
2024-10-14   14:29:55   27.74°C     26.94°C     25.23°C   30.80°C    55.14RH    58.41RH    53.84RH   76.09RH
2024-10-14   14:30:31   27.79°C     26.94°C     25.23°C   30.80°C    54.96RH    58.40RH    53.84RH   76.09RH
2024-10-14   14:30:37   27.80°C     26.94°C     25.23°C   30.80°C    54.92RH    58.40RH    53.84RH   76.09RH
2024-10-14   14:30:43   27.76°C     26.94°C     25.23°C   30.80°C    54.81RH    58.40RH    53.84RH   76.09RH
2024-10-14   14:30:49   27.76°C     26.95°C     25.23°C   30.80°C    54.80RH    58.40RH    53.84RH   76.09RH
2024-10-14   14:30:55   27.74°C     26.95°C     25.23°C   30.80°C    54.88RH    58.39RH    53.84RH   76.09RH
2024-10-14   14:31:01   27.76°C     26.95°C     25.23°C   30.80°C    54.94RH    58.39RH    53.84RH   76.09RH
2024-10-14   14:31:08   27.74°C     26.95°C     25.23°C   30.80°C    55.00RH    58.39RH    53.84RH   76.09RH
2024-10-14   14:31:14   27.73°C     26.95°C     25.23°C   30.80°C    54.96RH    58.39RH    53.84RH   76.09RH
2024-10-14   14:31:20   27.76°C     26.95°C     25.23°C   30.80°C    55.01RH    58.38RH    53.84RH   76.09RH
2024-10-14   14:31:26   27.76°C     26.95°C     25.23°C   30.80°C    54.91RH    58.38RH    53.84RH   76.09RH
2024-10-14   14:31:32   27.73°C     26.95°C     25.23°C   30.80°C    54.82RH    58.38RH    53.84RH   76.09RH
2024-10-14   14:31:38   27.74°C     26.95°C     25.23°C   30.80°C    54.80RH    58.38RH    53.84RH   76.09RH
2024-10-14   14:31:44   27.73°C     26.95°C     25.23°C   30.80°C    54.73RH    58.37RH    53.84RH   76.09RH
2024-10-14   14:31:50   27.71°C     26.95°C     25.23°C   30.80°C    54.74RH    58.37RH    53.84RH   76.09RH
2024-10-14   14:31:56   27.70°C     26.95°C     25.23°C   30.80°C    54.72RH    58.37RH    53.84RH   76.09RH
2024-10-14   14:32:02   27.73°C     26.95°C     25.23°C   30.80°C    54.65RH    58.37RH    53.84RH   76.09RH
2024-10-14   14:32:08   27.70°C     26.95°C     25.23°C   30.80°C    54.55RH    58.36RH    53.84RH   76.09RH
2024-10-14   14:32:14   27.69°C     26.95°C     25.23°C   30.80°C    54.52RH    58.36RH    53.84RH   76.09RH
2024-10-14   14:32:20   27.71°C     26.95°C     25.23°C   30.80°C    54.56RH    58.36RH    53.84RH   76.09RH
2024-10-14   14:32:26   27.69°C     26.95°C     25.23°C   30.80°C    54.45RH    58.36RH    53.84RH   76.09RH
2024-10-14   14:32:32   27.67°C     26.95°C     25.23°C   30.80°C    54.48RH    58.35RH    53.84RH   76.09RH
2024-10-14   14:32:38   27.70°C     26.96°C     25.23°C   30.80°C    54.58RH    58.35RH    53.84RH   76.09RH
2024-10-14   14:32:44   27.67°C     26.96°C     25.23°C   30.80°C    54.61RH    58.35RH    53.84RH   76.09RH
2024-10-14   14:32:50   27.69°C     26.96°C     25.23°C   30.80°C    54.64RH    58.35RH    53.84RH   76.09RH
2024-10-14   14:32:56   27.67°C     26.96°C     25.23°C   30.80°C    54.70RH    58.34RH    53.84RH   76.09RH
2024-10-14   14:33:02   27.67°C     26.96°C     25.23°C   30.80°C    54.80RH    58.34RH    53.84RH   76.09RH
2024-10-14   14:33:08   27.67°C     26.96°C     25.23°C   30.80°C    54.76RH    58.34RH    53.84RH   76.09RH
2024-10-14   14:33:15   27.67°C     26.96°C     25.23°C   30.80°C    54.77RH    58.34RH    53.84RH   76.09RH
2024-10-14   14:33:21   27.70°C     26.96°C     25.23°C   30.80°C    54.56RH    58.33RH    53.84RH   76.09RH
2024-10-14   14:33:27   27.67°C     26.96°C     25.23°C   30.80°C    54.41RH    58.33RH    53.84RH   76.09RH
2024-10-14   14:33:33   27.67°C     26.96°C     25.23°C   30.80°C    54.51RH    58.33RH    53.84RH   76.09RH
2024-10-14   14:33:39   27.67°C     26.96°C     25.23°C   30.80°C    54.64RH    58.32RH    53.84RH   76.09RH
2024-10-14   14:33:45   27.66°C     26.96°C     25.23°C   30.80°C    54.63RH    58.32RH    53.84RH   76.09RH
2024-10-14   14:33:51   27.67°C     26.96°C     25.23°C   30.80°C    54.65RH    58.32RH    53.84RH   76.09RH
2024-10-14   14:33:57   27.66°C     26.96°C     25.23°C   30.80°C    54.61RH    58.32RH    53.84RH   76.09RH
2024-10-14   14:34:03   27.66°C     26.96°C     25.23°C   30.80°C    54.67RH    58.31RH    53.84RH   76.09RH
2024-10-14   14:34:09   27.67°C     26.96°C     25.23°C   30.80°C    54.65RH    58.31RH    53.84RH   76.09RH
2024-10-14   14:34:15   27.66°C     26.96°C     25.23°C   30.80°C    54.62RH    58.31RH    53.84RH   76.09RH
2024-10-14   14:34:21   27.67°C     26.96°C     25.23°C   30.80°C    54.65RH    58.31RH    53.84RH   76.09RH
2024-10-14   14:34:27   27.67°C     26.96°C     25.23°C   30.80°C    54.69RH    58.30RH    53.84RH   76.09RH
2024-10-14   14:34:33   27.67°C     26.96°C     25.23°C   30.80°C    54.80RH    58.30RH    53.84RH   76.09RH
2024-10-14   14:34:39   27.67°C     26.96°C     25.23°C   30.80°C    54.90RH    58.30RH    53.84RH   76.09RH
2024-10-14   14:34:45   27.67°C     26.97°C     25.23°C   30.80°C    54.90RH    58.30RH    53.84RH   76.09RH
2024-10-14   14:34:51   27.64°C     26.97°C     25.23°C   30.80°C    54.97RH    58.29RH    53.84RH   76.09RH
2024-10-14   14:34:57   27.69°C     26.97°C     25.23°C   30.80°C    54.95RH    58.29RH    53.84RH   76.09RH
2024-10-14   14:35:03   27.66°C     26.97°C     25.23°C   30.80°C    54.96RH    58.29RH    53.84RH   76.09RH
2024-10-14   14:35:09   27.66°C     26.97°C     25.23°C   30.80°C    55.02RH    58.29RH    53.84RH   76.09RH
2024-10-14   14:35:15   27.67°C     26.97°C     25.23°C   30.80°C    55.01RH    58.29RH    53.84RH   76.09RH
2024-10-14   14:35:22   27.67°C     26.97°C     25.23°C   30.80°C    54.96RH    58.28RH    53.84RH   76.09RH
2024-10-14   14:35:28   27.64°C     26.97°C     25.23°C   30.80°C    54.96RH    58.28RH    53.84RH   76.09RH
2024-10-14   14:35:34   27.66°C     26.97°C     25.23°C   30.80°C    54.19RH    58.28RH    53.84RH   76.09RH
2024-10-14   14:35:40   27.63°C     26.97°C     25.23°C   30.80°C    53.82RH    58.28RH    53.82RH   76.09RH
2024-10-14   14:35:46   27.63°C     26.97°C     25.23°C   30.80°C    53.73RH    58.27RH    53.73RH   76.09RH
2024-10-14   14:35:52   27.63°C     26.97°C     25.23°C   30.80°C    53.89RH    58.27RH    53.73RH   76.09RH
2024-10-14   14:35:58   27.66°C     26.97°C     25.23°C   30.80°C    54.05RH    58.27RH    53.73RH   76.09RH
2024-10-14   14:36:04   27.61°C     26.97°C     25.23°C   30.80°C    54.26RH    58.26RH    53.73RH   76.09RH
2024-10-14   14:36:10   27.64°C     26.97°C     25.23°C   30.80°C    54.39RH    58.26RH    53.73RH   76.09RH
2024-10-14   14:36:16   27.64°C     26.97°C     25.23°C   30.80°C    54.53RH    58.26RH    53.73RH   76.09RH
2024-10-14   14:36:22   27.61°C     26.97°C     25.23°C   30.80°C    54.45RH    58.26RH    53.73RH   76.09RH
2024-10-14   14:36:28   27.64°C     26.97°C     25.23°C   30.80°C    54.57RH    58.25RH    53.73RH   76.09RH
2024-10-14   14:36:34   27.63°C     26.97°C     25.23°C   30.80°C    54.71RH    58.25RH    53.73RH   76.09RH
2024-10-14   14:36:40   27.63°C     26.97°C     25.23°C   30.80°C    54.68RH    58.25RH    53.73RH   76.09RH
2024-10-14   14:36:46   27.61°C     26.97°C     25.23°C   30.80°C    54.65RH    58.25RH    53.73RH   76.09RH
2024-10-14   14:36:52   27.61°C     26.98°C     25.23°C   30.80°C    54.60RH    58.24RH    53.73RH   76.09RH
2024-10-14   14:36:58   27.61°C     26.98°C     25.23°C   30.80°C    54.57RH    58.24RH    53.73RH   76.09RH
2024-10-14   14:37:04   27.64°C     26.98°C     25.23°C   30.80°C    54.59RH    58.24RH    53.73RH   76.09RH
2024-10-14   14:37:10   27.66°C     26.98°C     25.23°C   30.80°C    54.52RH    58.24RH    53.73RH   76.09RH
2024-10-14   14:37:16   27.61°C     26.98°C     25.23°C   30.80°C    54.52RH    58.23RH    53.73RH   76.09RH
2024-10-14   14:37:22   27.63°C     26.98°C     25.23°C   30.80°C    54.53RH    58.23RH    53.73RH   76.09RH
2024-10-14   14:37:29   27.64°C     26.98°C     25.23°C   30.80°C    54.49RH    58.23RH    53.73RH   76.09RH
2024-10-14   14:37:35   27.63°C     26.98°C     25.23°C   30.80°C    54.49RH    58.23RH    53.73RH   76.09RH
2024-10-14   14:37:41   27.60°C     26.98°C     25.23°C   30.80°C    54.49RH    58.22RH    53.73RH   76.09RH
2024-10-14   14:37:47   27.63°C     26.98°C     25.23°C   30.80°C    54.53RH    58.22RH    53.73RH   76.09RH
2024-10-14   14:37:53   27.64°C     26.98°C     25.23°C   30.80°C    54.57RH    58.22RH    53.73RH   76.09RH
2024-10-14   14:37:59   27.61°C     26.98°C     25.23°C   30.80°C    54.58RH    58.22RH    53.73RH   76.09RH
2024-10-14   14:38:05   27.64°C     26.98°C     25.23°C   30.80°C    54.57RH    58.21RH    53.73RH   76.09RH
2024-10-14   14:38:17   27.60°C     26.98°C     25.23°C   30.80°C    54.67RH    58.21RH    53.73RH   76.09RH
2024-10-14   14:38:23   27.61°C     26.98°C     25.23°C   30.80°C    54.68RH    58.21RH    53.73RH   76.09RH
2024-10-14   14:38:29   27.63°C     26.98°C     25.23°C   30.80°C    54.60RH    58.21RH    53.73RH   76.09RH
2024-10-14   14:38:35   27.63°C     26.98°C     25.23°C   30.80°C    54.50RH    58.20RH    53.73RH   76.09RH
2024-10-14   14:38:41   27.61°C     26.98°C     25.23°C   30.80°C    54.49RH    58.20RH    53.73RH   76.09RH
2024-10-14   14:38:47   27.64°C     26.98°C     25.23°C   30.80°C    54.47RH    58.20RH    53.73RH   76.09RH
2024-10-14   14:38:53   27.60°C     26.98°C     25.23°C   30.80°C    54.55RH    58.20RH    53.73RH   76.09RH
2024-10-14   14:38:59   27.63°C     26.98°C     25.23°C   30.80°C    54.53RH    58.19RH    53.73RH   76.09RH
2024-10-14   14:39:05   27.61°C     26.98°C     25.23°C   30.80°C    54.51RH    58.19RH    53.73RH   76.09RH
2024-10-14   14:39:11   27.61°C     26.98°C     25.23°C   30.80°C    54.51RH    58.19RH    53.73RH   76.09RH
2024-10-14   14:39:17   27.61°C     26.99°C     25.23°C   30.80°C    54.55RH    58.19RH    53.73RH   76.09RH
2024-10-14   14:39:23   27.61°C     26.99°C     25.23°C   30.80°C    54.57RH    58.18RH    53.73RH   76.09RH
2024-10-14   14:39:29   27.60°C     26.99°C     25.23°C   30.80°C    54.60RH    58.18RH    53.73RH   76.09RH
2024-10-14   14:39:35   27.63°C     26.99°C     25.23°C   30.80°C    54.67RH    58.18RH    53.73RH   76.09RH
2024-10-14   14:39:42   27.63°C     26.99°C     25.23°C   30.80°C    54.66RH    58.18RH    53.73RH   76.09RH
2024-10-14   14:39:48   27.61°C     26.99°C     25.23°C   30.80°C    54.69RH    58.17RH    53.73RH   76.09RH
2024-10-14   14:39:54   27.61°C     26.99°C     25.23°C   30.80°C    54.59RH    58.17RH    53.73RH   76.09RH
2024-10-14   14:40:00   27.60°C     26.99°C     25.23°C   30.80°C    54.46RH    58.17RH    53.73RH   76.09RH
2024-10-14   14:40:06   27.59°C     26.99°C     25.23°C   30.80°C    54.32RH    58.17RH    53.73RH   76.09RH
2024-10-14   14:40:12   27.60°C     26.99°C     25.23°C   30.80°C    54.37RH    58.16RH    53.73RH   76.09RH
2024-10-14   14:40:18   27.60°C     26.99°C     25.23°C   30.80°C    54.46RH    58.16RH    53.73RH   76.09RH
2024-10-14   14:40:24   27.60°C     26.99°C     25.23°C   30.80°C    54.53RH    58.16RH    53.73RH   76.09RH
2024-10-14   14:40:30   27.61°C     26.99°C     25.23°C   30.80°C    54.57RH    58.16RH    53.73RH   76.09RH
2024-10-14   14:40:36   27.57°C     26.99°C     25.23°C   30.80°C    54.58RH    58.16RH    53.73RH   76.09RH
2024-10-14   14:40:42   27.61°C     26.99°C     25.23°C   30.80°C    54.61RH    58.15RH    53.73RH   76.09RH
2024-10-14   14:40:48   27.61°C     26.99°C     25.23°C   30.80°C    54.51RH    58.15RH    53.73RH   76.09RH
2024-10-14   14:40:54   27.61°C     26.99°C     25.23°C   30.80°C    54.45RH    58.15RH    53.73RH   76.09RH
2024-10-14   14:41:00   27.60°C     26.99°C     25.23°C   30.80°C    54.49RH    58.15RH    53.73RH   76.09RH
2024-10-14   14:41:06   27.63°C     26.99°C     25.23°C   30.80°C    54.49RH    58.14RH    53.73RH   76.09RH
2024-10-14   14:41:12   27.60°C     26.99°C     25.23°C   30.80°C    54.10RH    58.14RH    53.73RH   76.09RH
2024-10-14   14:41:18   27.59°C     26.99°C     25.23°C   30.80°C    54.01RH    58.14RH    53.73RH   76.09RH
2024-10-14   14:41:24   27.59°C     26.99°C     25.23°C   30.80°C    53.84RH    58.13RH    53.73RH   76.09RH
2024-10-14   14:41:30   27.59°C     26.99°C     25.23°C   30.80°C    53.85RH    58.13RH    53.73RH   76.09RH
2024-10-14   14:41:36   27.60°C     26.99°C     25.23°C   30.80°C    53.75RH    58.13RH    53.73RH   76.09RH
2024-10-14   14:41:43   27.59°C     26.99°C     25.23°C   30.80°C    53.77RH    58.13RH    53.73RH   76.09RH
2024-10-14   14:41:49   27.60°C     27.00°C     25.23°C   30.80°C    53.88RH    58.12RH    53.73RH   76.09RH
2024-10-14   14:41:55   27.59°C     27.00°C     25.23°C   30.80°C    53.98RH    58.12RH    53.73RH   76.09RH
2024-10-14   14:42:01   27.59°C     27.00°C     25.23°C   30.80°C    54.10RH    58.12RH    53.73RH   76.09RH
2024-10-14   14:42:07   27.60°C     27.00°C     25.23°C   30.80°C    54.17RH    58.12RH    53.73RH   76.09RH
2024-10-14   14:42:13   27.59°C     27.00°C     25.23°C   30.80°C    54.34RH    58.11RH    53.73RH   76.09RH
2024-10-14   14:42:19   27.60°C     27.00°C     25.23°C   30.80°C    54.42RH    58.11RH    53.73RH   76.09RH
2024-10-14   14:42:25   27.59°C     27.00°C     25.23°C   30.80°C    54.53RH    58.11RH    53.73RH   76.09RH
2024-10-14   14:42:31   27.61°C     27.00°C     25.23°C   30.80°C    54.60RH    58.11RH    53.73RH   76.09RH
2024-10-14   14:42:37   27.60°C     27.00°C     25.23°C   30.80°C    54.59RH    58.10RH    53.73RH   76.09RH
2024-10-14   14:42:43   27.61°C     27.00°C     25.23°C   30.80°C    54.53RH    58.10RH    53.73RH   76.09RH
2024-10-14   14:42:49   27.59°C     27.00°C     25.23°C   30.80°C    54.48RH    58.10RH    53.73RH   76.09RH
2024-10-14   14:42:55   27.61°C     27.00°C     25.23°C   30.80°C    54.43RH    58.10RH    53.73RH   76.09RH
2024-10-14   14:43:01   27.60°C     27.00°C     25.23°C   30.80°C    54.42RH    58.09RH    53.73RH   76.09RH
2024-10-14   14:43:07   27.60°C     27.00°C     25.23°C   30.80°C    54.44RH    58.09RH    53.73RH   76.09RH
2024-10-14   14:43:13   27.61°C     27.00°C     25.23°C   30.80°C    54.39RH    58.09RH    53.73RH   76.09RH
2024-10-14   14:43:19   27.59°C     27.00°C     25.23°C   30.80°C    54.27RH    58.09RH    53.73RH   76.09RH
2024-10-14   14:43:25   27.59°C     27.00°C     25.23°C   30.80°C    54.27RH    58.08RH    53.73RH   76.09RH
2024-10-14   14:43:31   27.57°C     27.00°C     25.23°C   30.80°C    54.23RH    58.08RH    53.73RH   76.09RH
2024-10-14   14:43:37   27.57°C     27.00°C     25.23°C   30.80°C    54.25RH    58.08RH    53.73RH   76.09RH
2024-10-14   14:43:43   27.57°C     27.00°C     25.23°C   30.80°C    54.22RH    58.08RH    53.73RH   76.09RH
2024-10-14   14:43:50   27.57°C     27.00°C     25.23°C   30.80°C    54.24RH    58.07RH    53.73RH   76.09RH
2024-10-14   14:43:56   27.57°C     27.00°C     25.23°C   30.80°C    54.31RH    58.07RH    53.73RH   76.09RH
2024-10-14   14:44:02   27.57°C     27.00°C     25.23°C   30.80°C    54.43RH    58.07RH    53.73RH   76.09RH
2024-10-14   14:44:08   27.57°C     27.00°C     25.23°C   30.80°C    54.47RH    58.07RH    53.73RH   76.09RH
2024-10-14   14:44:14   27.57°C     27.00°C     25.23°C   30.80°C    54.50RH    58.06RH    53.73RH   76.09RH
2024-10-14   14:44:20   27.59°C     27.00°C     25.23°C   30.80°C    54.48RH    58.06RH    53.73RH   76.09RH
2024-10-14   14:44:26   27.60°C     27.01°C     25.23°C   30.80°C    54.44RH    58.06RH    53.73RH   76.09RH
2024-10-14   14:44:32   27.57°C     27.01°C     25.23°C   30.80°C    54.13RH    58.06RH    53.73RH   76.09RH
2024-10-14   14:44:38   27.59°C     27.01°C     25.23°C   30.80°C    54.06RH    58.05RH    53.73RH   76.09RH
2024-10-14   14:44:44   27.57°C     27.01°C     25.23°C   30.80°C    54.00RH    58.05RH    53.73RH   76.09RH
2024-10-14   14:44:50   27.57°C     27.01°C     25.23°C   30.80°C    53.99RH    58.05RH    53.73RH   76.09RH
2024-10-14   14:44:56   27.57°C     27.01°C     25.23°C   30.80°C    54.04RH    58.05RH    53.73RH   76.09RH
2024-10-14   14:45:02   27.57°C     27.01°C     25.23°C   30.80°C    54.03RH    58.04RH    53.73RH   76.09RH
2024-10-14   14:45:08   27.60°C     27.01°C     25.23°C   30.80°C    53.98RH    58.04RH    53.73RH   76.09RH
2024-10-14   14:45:14   27.57°C     27.01°C     25.23°C   30.80°C    53.99RH    58.04RH    53.73RH   76.09RH
2024-10-14   14:45:20   27.59°C     27.01°C     25.23°C   30.80°C    54.06RH    58.04RH    53.73RH   76.09RH
2024-10-14   14:45:26   27.59°C     27.01°C     25.23°C   30.80°C    54.09RH    58.03RH    53.73RH   76.09RH
2024-10-14   14:45:32   27.59°C     27.01°C     25.23°C   30.80°C    54.18RH    58.03RH    53.73RH   76.09RH
2024-10-14   14:45:38   27.60°C     27.01°C     25.23°C   30.80°C    54.30RH    58.03RH    53.73RH   76.09RH
2024-10-14   14:45:44   27.57°C     27.01°C     25.23°C   30.80°C    53.95RH    58.03RH    53.73RH   76.09RH
2024-10-14   14:45:50   27.57°C     27.01°C     25.23°C   30.80°C    53.75RH    58.02RH    53.73RH   76.09RH
2024-10-14   14:45:57   27.57°C     27.01°C     25.23°C   30.80°C    53.79RH    58.02RH    53.73RH   76.09RH
2024-10-14   14:46:03   27.60°C     27.01°C     25.23°C   30.80°C    53.79RH    58.02RH    53.73RH   76.09RH
2024-10-14   14:46:09   27.57°C     27.01°C     25.23°C   30.80°C    53.86RH    58.02RH    53.73RH   76.09RH
2024-10-14   14:46:15   27.59°C     27.01°C     25.23°C   30.80°C    53.97RH    58.01RH    53.73RH   76.09RH
2024-10-14   14:46:21   27.57°C     27.01°C     25.23°C   30.80°C    54.10RH    58.01RH    53.73RH   76.09RH
2024-10-14   14:46:27   27.60°C     27.01°C     25.23°C   30.80°C    54.18RH    58.01RH    53.73RH   76.09RH
2024-10-14   14:46:33   27.60°C     27.01°C     25.23°C   30.80°C    54.33RH    58.01RH    53.73RH   76.09RH
2024-10-14   14:46:39   27.59°C     27.01°C     25.23°C   30.80°C    54.40RH    58.00RH    53.73RH   76.09RH
2024-10-14   14:46:45   27.60°C     27.01°C     25.23°C   30.80°C    54.37RH    58.00RH    53.73RH   76.09RH
2024-10-14   14:46:51   27.57°C     27.01°C     25.23°C   30.80°C    54.34RH    58.00RH    53.73RH   76.09RH
2024-10-14   14:46:57   27.59°C     27.01°C     25.23°C   30.80°C    54.37RH    58.00RH    53.73RH   76.09RH
2024-10-14   14:47:03   27.60°C     27.01°C     25.23°C   30.80°C    54.42RH    57.99RH    53.73RH   76.09RH
2024-10-14   14:47:09   27.57°C     27.02°C     25.23°C   30.80°C    54.39RH    57.99RH    53.73RH   76.09RH
2024-10-14   14:47:15   27.59°C     27.02°C     25.23°C   30.80°C    54.24RH    57.99RH    53.73RH   76.09RH
2024-10-14   14:47:21   27.57°C     27.02°C     25.23°C   30.80°C    54.13RH    57.99RH    53.73RH   76.09RH
2024-10-14   14:47:27   27.59°C     27.02°C     25.23°C   30.80°C    54.08RH    57.98RH    53.73RH   76.09RH
2024-10-14   14:47:33   27.61°C     27.02°C     25.23°C   30.80°C    54.16RH    57.98RH    53.73RH   76.09RH
