Data          Hora     Temp_atual   Temp_med   Temp_min   Temp_max   Umi_atual   Umi_med   Umi_min   Umi_max
2024-10-15   11:53:28   27.56°C     27.22°C     26.84°C   27.59°C    51.70RH    54.91RH    51.43RH   58.30RH
2024-10-15   11:53:34   27.56°C     27.22°C     26.84°C   27.59°C    51.70RH    54.91RH    51.43RH   58.30RH
2024-10-15   11:53:40   27.60°C     27.22°C     26.84°C   27.60°C    51.75RH    54.90RH    51.43RH   58.30RH
2024-10-15   11:53:46   27.57°C     27.22°C     26.84°C   27.60°C    51.77RH    54.90RH    51.43RH   58.30RH
2024-10-15   11:53:52   27.59°C     27.22°C     26.84°C   27.60°C    51.77RH    54.90RH    51.43RH   58.30RH
2024-10-15   11:53:58   27.61°C     27.22°C     26.84°C   27.61°C    51.85RH    54.89RH    51.43RH   58.30RH
2024-10-15   11:54:04   27.61°C     27.22°C     26.84°C   27.61°C    51.83RH    54.89RH    51.43RH   58.30RH
2024-10-15   11:54:10   27.61°C     27.22°C     26.84°C   27.61°C    51.88RH    54.88RH    51.43RH   58.30RH
2024-10-15   11:54:17   27.61°C     27.22°C     26.84°C   27.61°C    51.89RH    54.88RH    51.43RH   58.30RH
2024-10-15   11:54:23   27.60°C     27.22°C     26.84°C   27.61°C    51.83RH    54.87RH    51.43RH   58.30RH
2024-10-15   11:54:29   27.61°C     27.22°C     26.84°C   27.61°C    51.88RH    54.87RH    51.43RH   58.30RH
2024-10-15   11:54:35   27.60°C     27.22°C     26.84°C   27.61°C    51.92RH    54.86RH    51.43RH   58.30RH
2024-10-15   11:54:41   27.60°C     27.22°C     26.84°C   27.61°C    51.90RH    54.86RH    51.43RH   58.30RH
2024-10-15   11:54:47   27.60°C     27.22°C     26.84°C   27.61°C    51.89RH    54.86RH    51.43RH   58.30RH
2024-10-15   11:54:53   27.60°C     27.22°C     26.84°C   27.61°C    51.84RH    54.85RH    51.43RH   58.30RH
2024-10-15   11:54:59   27.63°C     27.23°C     26.84°C   27.63°C    51.84RH    54.85RH    51.43RH   58.30RH
2024-10-15   11:55:05   27.60°C     27.23°C     26.84°C   27.63°C    51.84RH    54.84RH    51.43RH   58.30RH
2024-10-15   11:55:11   27.59°C     27.23°C     26.84°C   27.63°C    51.84RH    54.84RH    51.43RH   58.30RH
2024-10-15   11:55:17   27.61°C     27.23°C     26.84°C   27.63°C    51.88RH    54.83RH    51.43RH   58.30RH
2024-10-15   11:55:23   27.61°C     27.23°C     26.84°C   27.63°C    51.92RH    54.83RH    51.43RH   58.30RH
2024-10-15   11:55:29   27.66°C     27.23°C     26.84°C   27.66°C    51.96RH    54.83RH    51.43RH   58.30RH
2024-10-15   11:55:35   27.64°C     27.23°C     26.84°C   27.66°C    51.95RH    54.82RH    51.43RH   58.30RH
2024-10-15   11:55:41   27.63°C     27.23°C     26.84°C   27.66°C    51.96RH    54.82RH    51.43RH   58.30RH
2024-10-15   11:55:47   27.61°C     27.23°C     26.84°C   27.66°C    51.99RH    54.81RH    51.43RH   58.30RH
2024-10-15   11:55:53   27.63°C     27.23°C     26.84°C   27.66°C    51.97RH    54.81RH    51.43RH   58.30RH
2024-10-15   11:55:59   27.63°C     27.23°C     26.84°C   27.66°C    51.98RH    54.81RH    51.43RH   58.30RH
2024-10-15   11:56:05   27.64°C     27.23°C     26.84°C   27.66°C    51.96RH    54.80RH    51.43RH   58.30RH
2024-10-15   11:56:11   27.63°C     27.23°C     26.84°C   27.66°C    51.98RH    54.80RH    51.43RH   58.30RH
2024-10-15   11:56:17   27.61°C     27.23°C     26.84°C   27.66°C    51.97RH    54.79RH    51.43RH   58.30RH
2024-10-15   11:56:23   27.64°C     27.23°C     26.84°C   27.66°C    51.96RH    54.79RH    51.43RH   58.30RH
2024-10-15   11:56:29   27.63°C     27.23°C     26.84°C   27.66°C    51.97RH    54.79RH    51.43RH   58.30RH
2024-10-15   11:56:36   27.60°C     27.23°C     26.84°C   27.66°C    52.04RH    54.78RH    51.43RH   58.30RH
2024-10-15   11:56:42   27.63°C     27.23°C     26.84°C   27.66°C    52.02RH    54.78RH    51.43RH   58.30RH
2024-10-15   11:56:48   27.61°C     27.24°C     26.84°C   27.66°C    52.00RH    54.77RH    51.43RH   58.30RH
2024-10-15   11:56:54   27.63°C     27.24°C     26.84°C   27.66°C    52.08RH    54.77RH    51.43RH   58.30RH
2024-10-15   11:57:00   27.63°C     27.24°C     26.84°C   27.66°C    52.08RH    54.77RH    51.43RH   58.30RH
2024-10-15   11:57:06   27.63°C     27.24°C     26.84°C   27.66°C    52.09RH    54.76RH    51.43RH   58.30RH
2024-10-15   11:57:12   27.66°C     27.24°C     26.84°C   27.66°C    52.09RH    54.76RH    51.43RH   58.30RH
2024-10-15   11:57:18   27.61°C     27.24°C     26.84°C   27.66°C    52.12RH    54.76RH    51.43RH   58.30RH
2024-10-15   11:57:24   27.64°C     27.24°C     26.84°C   27.66°C    52.12RH    54.75RH    51.43RH   58.30RH
2024-10-15   11:57:30   27.63°C     27.24°C     26.84°C   27.66°C    52.12RH    54.75RH    51.43RH   58.30RH
2024-10-15   11:57:36   27.61°C     27.24°C     26.84°C   27.66°C    52.15RH    54.74RH    51.43RH   58.30RH
2024-10-15   11:57:42   27.64°C     27.24°C     26.84°C   27.66°C    52.15RH    54.74RH    51.43RH   58.30RH
2024-10-15   11:57:48   27.64°C     27.24°C     26.84°C   27.66°C    52.14RH    54.74RH    51.43RH   58.30RH
2024-10-15   11:57:54   27.61°C     27.24°C     26.84°C   27.66°C    52.10RH    54.73RH    51.43RH   58.30RH
2024-10-15   11:58:00   27.63°C     27.24°C     26.84°C   27.66°C    52.08RH    54.73RH    51.43RH   58.30RH
2024-10-15   11:58:06   27.66°C     27.24°C     26.84°C   27.66°C    52.07RH    54.73RH    51.43RH   58.30RH
2024-10-15   11:58:12   27.67°C     27.24°C     26.84°C   27.67°C    52.17RH    54.72RH    51.43RH   58.30RH
2024-10-15   11:58:18   27.67°C     27.24°C     26.84°C   27.67°C    52.17RH    54.72RH    51.43RH   58.30RH
2024-10-15   11:58:24   27.67°C     27.24°C     26.84°C   27.67°C    52.15RH    54.72RH    51.43RH   58.30RH
2024-10-15   11:58:30   27.67°C     27.24°C     26.84°C   27.67°C    52.16RH    54.71RH    51.43RH   58.30RH
2024-10-15   11:58:36   27.66°C     27.25°C     26.84°C   27.67°C    52.17RH    54.71RH    51.43RH   58.30RH
2024-10-15   11:58:42   27.67°C     27.25°C     26.84°C   27.67°C    52.08RH    54.71RH    51.43RH   58.30RH
2024-10-15   11:58:49   27.66°C     27.25°C     26.84°C   27.67°C    52.07RH    54.70RH    51.43RH   58.30RH
2024-10-15   11:58:55   27.66°C     27.25°C     26.84°C   27.67°C    52.09RH    54.70RH    51.43RH   58.30RH
2024-10-15   11:59:01   27.64°C     27.25°C     26.84°C   27.67°C    52.12RH    54.70RH    51.43RH   58.30RH
2024-10-15   11:59:07   27.66°C     27.25°C     26.84°C   27.67°C    52.07RH    54.69RH    51.43RH   58.30RH
2024-10-15   11:59:13   27.66°C     27.25°C     26.84°C   27.67°C    52.01RH    54.69RH    51.43RH   58.30RH
2024-10-15   11:59:19   27.64°C     27.25°C     26.84°C   27.67°C    52.04RH    54.68RH    51.43RH   58.30RH
2024-10-15   11:59:25   27.67°C     27.25°C     26.84°C   27.67°C    52.05RH    54.68RH    51.43RH   58.30RH
2024-10-15   11:59:31   27.66°C     27.25°C     26.84°C   27.67°C    52.08RH    54.68RH    51.43RH   58.30RH
2024-10-15   11:59:37   27.67°C     27.25°C     26.84°C   27.67°C    52.08RH    54.67RH    51.43RH   58.30RH
2024-10-15   11:59:43   27.64°C     27.25°C     26.84°C   27.67°C    52.07RH    54.67RH    51.43RH   58.30RH
2024-10-15   11:59:49   27.66°C     27.25°C     26.84°C   27.67°C    52.16RH    54.67RH    51.43RH   58.30RH
2024-10-15   11:59:55   27.67°C     27.25°C     26.84°C   27.67°C    52.14RH    54.66RH    51.43RH   58.30RH
2024-10-15   12:00:01   27.67°C     27.25°C     26.84°C   27.67°C    52.09RH    54.66RH    51.43RH   58.30RH
2024-10-15   12:00:07   27.67°C     27.25°C     26.84°C   27.67°C    52.11RH    54.66RH    51.43RH   58.30RH
2024-10-15   12:00:13   27.67°C     27.25°C     26.84°C   27.67°C    52.19RH    54.65RH    51.43RH   58.30RH
2024-10-15   12:00:19   27.66°C     27.25°C     26.84°C   27.67°C    52.18RH    54.65RH    51.43RH   58.30RH
2024-10-15   12:00:25   27.69°C     27.26°C     26.84°C   27.69°C    52.15RH    54.65RH    51.43RH   58.30RH
2024-10-15   12:00:31   27.66°C     27.26°C     26.84°C   27.69°C    52.17RH    54.64RH    51.43RH   58.30RH
2024-10-15   12:00:37   27.69°C     27.26°C     26.84°C   27.69°C    52.16RH    54.64RH    51.43RH   58.30RH
2024-10-15   12:00:43   27.69°C     27.26°C     26.84°C   27.69°C    52.19RH    54.64RH    51.43RH   58.30RH
2024-10-15   12:00:49   27.66°C     27.26°C     26.84°C   27.69°C    52.16RH    54.63RH    51.43RH   58.30RH
2024-10-15   12:00:55   27.64°C     27.26°C     26.84°C   27.69°C    52.20RH    54.63RH    51.43RH   58.30RH
2024-10-15   12:01:01   27.69°C     27.26°C     26.84°C   27.69°C    52.21RH    54.63RH    51.43RH   58.30RH
2024-10-15   12:01:08   27.67°C     27.26°C     26.84°C   27.69°C    52.22RH    54.62RH    51.43RH   58.30RH
2024-10-15   12:01:14   27.66°C     27.26°C     26.84°C   27.69°C    52.21RH    54.62RH    51.43RH   58.30RH
2024-10-15   12:01:20   27.66°C     27.26°C     26.84°C   27.69°C    52.21RH    54.62RH    51.43RH   58.30RH
2024-10-15   12:01:26   27.69°C     27.26°C     26.84°C   27.69°C    52.21RH    54.61RH    51.43RH   58.30RH
2024-10-15   12:01:32   27.69°C     27.26°C     26.84°C   27.69°C    52.15RH    54.61RH    51.43RH   58.30RH
2024-10-15   12:01:38   27.66°C     27.26°C     26.84°C   27.69°C    52.20RH    54.61RH    51.43RH   58.30RH
2024-10-15   12:01:44   27.66°C     27.26°C     26.84°C   27.69°C    52.22RH    54.60RH    51.43RH   58.30RH
2024-10-15   12:01:50   27.67°C     27.26°C     26.84°C   27.69°C    52.21RH    54.60RH    51.43RH   58.30RH
2024-10-15   12:01:56   27.66°C     27.26°C     26.84°C   27.69°C    52.20RH    54.60RH    51.43RH   58.30RH
2024-10-15   12:02:02   27.66°C     27.26°C     26.84°C   27.69°C    52.21RH    54.60RH    51.43RH   58.30RH
2024-10-15   12:02:08   27.69°C     27.26°C     26.84°C   27.69°C    52.28RH    54.59RH    51.43RH   58.30RH
2024-10-15   12:02:14   27.64°C     27.26°C     26.84°C   27.69°C    52.25RH    54.59RH    51.43RH   58.30RH
2024-10-15   12:02:20   27.67°C     27.27°C     26.84°C   27.69°C    52.29RH    54.59RH    51.43RH   58.30RH
2024-10-15   12:02:26   27.67°C     27.27°C     26.84°C   27.69°C    52.30RH    54.58RH    51.43RH   58.30RH
2024-10-15   12:02:32   27.66°C     27.27°C     26.84°C   27.69°C    52.31RH    54.58RH    51.43RH   58.30RH
2024-10-15   12:02:38   27.66°C     27.27°C     26.84°C   27.69°C    52.30RH    54.58RH    51.43RH   58.30RH
2024-10-15   12:02:44   27.66°C     27.27°C     26.84°C   27.69°C    52.32RH    54.57RH    51.43RH   58.30RH
2024-10-15   12:02:50   27.64°C     27.27°C     26.84°C   27.69°C    52.27RH    54.57RH    51.43RH   58.30RH
2024-10-15   12:02:56   27.66°C     27.27°C     26.84°C   27.69°C    52.28RH    54.57RH    51.43RH   58.30RH
2024-10-15   12:03:02   27.66°C     27.27°C     26.84°C   27.69°C    52.28RH    54.57RH    51.43RH   58.30RH
2024-10-15   12:03:08   27.66°C     27.27°C     26.84°C   27.69°C    52.32RH    54.56RH    51.43RH   58.30RH
2024-10-15   12:03:14   27.67°C     27.27°C     26.84°C   27.69°C    52.34RH    54.56RH    51.43RH   58.30RH
2024-10-15   12:03:21   27.67°C     27.27°C     26.84°C   27.69°C    52.30RH    54.56RH    51.43RH   58.30RH
2024-10-15   12:03:27   27.66°C     27.27°C     26.84°C   27.69°C    52.32RH    54.55RH    51.43RH   58.30RH
2024-10-15   12:03:33   27.66°C     27.27°C     26.84°C   27.69°C    52.34RH    54.55RH    51.43RH   58.30RH
2024-10-15   12:03:39   27.67°C     27.27°C     26.84°C   27.69°C    52.34RH    54.55RH    51.43RH   58.30RH
2024-10-15   12:03:45   27.66°C     27.27°C     26.84°C   27.69°C    52.39RH    54.55RH    51.43RH   58.30RH
2024-10-15   12:03:51   27.66°C     27.27°C     26.84°C   27.69°C    52.39RH    54.54RH    51.43RH   58.30RH
2024-10-15   12:03:57   27.66°C     27.27°C     26.84°C   27.69°C    52.41RH    54.54RH    51.43RH   58.30RH
2024-10-15   12:04:03   27.67°C     27.27°C     26.84°C   27.69°C    52.40RH    54.54RH    51.43RH   58.30RH
2024-10-15   12:04:09   27.66°C     27.27°C     26.84°C   27.69°C    52.47RH    54.54RH    51.43RH   58.30RH
2024-10-15   12:04:15   27.66°C     27.27°C     26.84°C   27.69°C    52.41RH    54.53RH    51.43RH   58.30RH
2024-10-15   12:04:21   27.64°C     27.28°C     26.84°C   27.69°C    52.43RH    54.53RH    51.43RH   58.30RH
2024-10-15   12:04:27   27.63°C     27.28°C     26.84°C   27.69°C    52.46RH    54.53RH    51.43RH   58.30RH
2024-10-15   12:04:33   27.66°C     27.28°C     26.84°C   27.69°C    52.49RH    54.52RH    51.43RH   58.30RH
2024-10-15   12:04:39   27.64°C     27.28°C     26.84°C   27.69°C    52.48RH    54.52RH    51.43RH   58.30RH
2024-10-15   12:04:45   27.64°C     27.28°C     26.84°C   27.69°C    52.53RH    54.52RH    51.43RH   58.30RH
2024-10-15   12:04:51   27.66°C     27.28°C     26.84°C   27.69°C    52.49RH    54.52RH    51.43RH   58.30RH
2024-10-15   12:04:57   27.64°C     27.28°C     26.84°C   27.69°C    52.49RH    54.51RH    51.43RH   58.30RH
2024-10-15   12:05:03   27.66°C     27.28°C     26.84°C   27.69°C    52.49RH    54.51RH    51.43RH   58.30RH
2024-10-15   12:05:09   27.64°C     27.28°C     26.84°C   27.69°C    52.50RH    54.51RH    51.43RH   58.30RH
2024-10-15   12:05:15   27.66°C     27.28°C     26.84°C   27.69°C    52.50RH    54.51RH    51.43RH   58.30RH
2024-10-15   12:05:21   27.66°C     27.28°C     26.84°C   27.69°C    52.47RH    54.50RH    51.43RH   58.30RH
2024-10-15   12:05:27   27.64°C     27.28°C     26.84°C   27.69°C    52.45RH    54.50RH    51.43RH   58.30RH
2024-10-15   12:05:33   27.67°C     27.28°C     26.84°C   27.69°C    52.49RH    54.50RH    51.43RH   58.30RH
2024-10-15   12:05:40   27.66°C     27.28°C     26.84°C   27.69°C    52.46RH    54.50RH    51.43RH   58.30RH
2024-10-15   12:05:46   27.66°C     27.28°C     26.84°C   27.69°C    52.50RH    54.49RH    51.43RH   58.30RH
2024-10-15   12:05:52   27.66°C     27.28°C     26.84°C   27.69°C    52.53RH    54.49RH    51.43RH   58.30RH
2024-10-15   12:05:58   27.66°C     27.28°C     26.84°C   27.69°C    52.54RH    54.49RH    51.43RH   58.30RH
2024-10-15   12:06:04   27.64°C     27.28°C     26.84°C   27.69°C    52.49RH    54.49RH    51.43RH   58.30RH
2024-10-15   12:06:10   27.69°C     27.28°C     26.84°C   27.69°C    52.44RH    54.48RH    51.43RH   58.30RH
2024-10-15   12:06:16   27.69°C     27.28°C     26.84°C   27.69°C    52.42RH    54.48RH    51.43RH   58.30RH
2024-10-15   12:06:22   27.70°C     27.28°C     26.84°C   27.70°C    52.43RH    54.48RH    51.43RH   58.30RH
2024-10-15   12:06:28   27.69°C     27.29°C     26.84°C   27.70°C    52.44RH    54.48RH    51.43RH   58.30RH
2024-10-15   12:06:34   27.70°C     27.29°C     26.84°C   27.70°C    52.44RH    54.47RH    51.43RH   58.30RH
2024-10-15   12:06:40   27.70°C     27.29°C     26.84°C   27.70°C    52.39RH    54.47RH    51.43RH   58.30RH
2024-10-15   12:06:46   27.66°C     27.29°C     26.84°C   27.70°C    52.40RH    54.47RH    51.43RH   58.30RH
2024-10-15   12:06:52   27.69°C     27.29°C     26.84°C   27.70°C    52.39RH    54.47RH    51.43RH   58.30RH
2024-10-15   12:06:58   27.69°C     27.29°C     26.84°C   27.70°C    52.36RH    54.46RH    51.43RH   58.30RH
2024-10-15   12:07:04   27.71°C     27.29°C     26.84°C   27.71°C    52.35RH    54.46RH    51.43RH   58.30RH
2024-10-15   12:07:10   27.67°C     27.29°C     26.84°C   27.71°C    52.32RH    54.46RH    51.43RH   58.30RH
2024-10-15   12:07:16   27.69°C     27.29°C     26.84°C   27.71°C    52.34RH    54.46RH    51.43RH   58.30RH
2024-10-15   12:07:22   27.69°C     27.29°C     26.84°C   27.71°C    52.38RH    54.45RH    51.43RH   58.30RH
2024-10-15   12:07:28   27.69°C     27.29°C     26.84°C   27.71°C    52.38RH    54.45RH    51.43RH   58.30RH
2024-10-15   12:07:34   27.70°C     27.29°C     26.84°C   27.71°C    52.34RH    54.45RH    51.43RH   58.30RH
2024-10-15   12:07:40   27.69°C     27.29°C     26.84°C   27.71°C    52.30RH    54.45RH    51.43RH   58.30RH
2024-10-15   12:07:46   27.70°C     27.29°C     26.84°C   27.71°C    52.32RH    54.44RH    51.43RH   58.30RH
2024-10-15   12:07:53   27.69°C     27.29°C     26.84°C   27.71°C    52.37RH    54.44RH    51.43RH   58.30RH
2024-10-15   12:07:59   27.69°C     27.29°C     26.84°C   27.71°C    52.29RH    54.44RH    51.43RH   58.30RH
2024-10-15   12:08:05   27.69°C     27.29°C     26.84°C   27.71°C    52.32RH    54.44RH    51.43RH   58.30RH
2024-10-15   12:08:11   27.70°C     27.29°C     26.84°C   27.71°C    52.36RH    54.43RH    51.43RH   58.30RH
2024-10-15   12:08:17   27.67°C     27.29°C     26.84°C   27.71°C    52.32RH    54.43RH    51.43RH   58.30RH
2024-10-15   12:08:23   27.67°C     27.29°C     26.84°C   27.71°C    52.35RH    54.43RH    51.43RH   58.30RH
2024-10-15   12:08:29   27.67°C     27.29°C     26.84°C   27.71°C    52.26RH    54.43RH    51.43RH   58.30RH
2024-10-15   12:08:35   27.70°C     27.30°C     26.84°C   27.71°C    52.16RH    54.42RH    51.43RH   58.30RH
2024-10-15   12:08:41   27.66°C     27.30°C     26.84°C   27.71°C    52.22RH    54.42RH    51.43RH   58.30RH
2024-10-15   12:08:47   27.69°C     27.30°C     26.84°C   27.71°C    52.05RH    54.42RH    51.43RH   58.30RH
2024-10-15   12:08:53   27.67°C     27.30°C     26.84°C   27.71°C    51.97RH    54.41RH    51.43RH   58.30RH
2024-10-15   12:08:59   27.66°C     27.30°C     26.84°C   27.71°C    51.89RH    54.41RH    51.43RH   58.30RH
2024-10-15   12:09:05   27.66°C     27.30°C     26.84°C   27.71°C    51.87RH    54.41RH    51.43RH   58.30RH
2024-10-15   12:09:11   27.67°C     27.30°C     26.84°C   27.71°C    51.89RH    54.41RH    51.43RH   58.30RH
2024-10-15   12:09:17   27.69°C     27.30°C     26.84°C   27.71°C    51.82RH    54.40RH    51.43RH   58.30RH
2024-10-15   12:09:23   27.70°C     27.30°C     26.84°C   27.71°C    51.81RH    54.40RH    51.43RH   58.30RH
2024-10-15   12:09:29   27.67°C     27.30°C     26.84°C   27.71°C    51.78RH    54.40RH    51.43RH   58.30RH
2024-10-15   12:09:35   27.66°C     27.30°C     26.84°C   27.71°C    51.86RH    54.39RH    51.43RH   58.30RH
2024-10-15   12:09:41   27.67°C     27.30°C     26.84°C   27.71°C    51.94RH    54.39RH    51.43RH   58.30RH
2024-10-15   12:09:47   27.67°C     27.30°C     26.84°C   27.71°C    52.04RH    54.39RH    51.43RH   58.30RH
2024-10-15   12:09:53   27.66°C     27.30°C     26.84°C   27.71°C    52.09RH    54.38RH    51.43RH   58.30RH
2024-10-15   12:09:59   27.66°C     27.30°C     26.84°C   27.71°C    52.13RH    54.38RH    51.43RH   58.30RH
2024-10-15   12:10:06   27.66°C     27.30°C     26.84°C   27.71°C    52.15RH    54.38RH    51.43RH   58.30RH
2024-10-15   12:10:12   27.64°C     27.30°C     26.84°C   27.71°C    52.19RH    54.38RH    51.43RH   58.30RH
2024-10-15   12:10:18   27.64°C     27.30°C     26.84°C   27.71°C    52.05RH    54.37RH    51.43RH   58.30RH
2024-10-15   12:10:24   27.67°C     27.30°C     26.84°C   27.71°C    51.97RH    54.37RH    51.43RH   58.30RH
2024-10-15   12:10:30   27.66°C     27.30°C     26.84°C   27.71°C    52.04RH    54.37RH    51.43RH   58.30RH
2024-10-15   12:10:36   27.64°C     27.30°C     26.84°C   27.71°C    52.12RH    54.37RH    51.43RH   58.30RH
2024-10-15   12:10:42   27.63°C     27.30°C     26.84°C   27.71°C    52.16RH    54.36RH    51.43RH   58.30RH
2024-10-15   12:10:48   27.63°C     27.30°C     26.84°C   27.71°C    52.15RH    54.36RH    51.43RH   58.30RH
2024-10-15   12:10:54   27.66°C     27.31°C     26.84°C   27.71°C    52.18RH    54.36RH    51.43RH   58.30RH
2024-10-15   12:11:00   27.63°C     27.31°C     26.84°C   27.71°C    52.14RH    54.36RH    51.43RH   58.30RH
2024-10-15   12:11:06   27.64°C     27.31°C     26.84°C   27.71°C    52.16RH    54.35RH    51.43RH   58.30RH
2024-10-15   12:11:12   27.64°C     27.31°C     26.84°C   27.71°C    52.17RH    54.35RH    51.43RH   58.30RH
2024-10-15   12:11:18   27.66°C     27.31°C     26.84°C   27.71°C    52.16RH    54.35RH    51.43RH   58.30RH
2024-10-15   12:11:24   27.66°C     27.31°C     26.84°C   27.71°C    52.17RH    54.35RH    51.43RH   58.30RH
2024-10-15   12:11:30   27.63°C     27.31°C     26.84°C   27.71°C    52.21RH    54.34RH    51.43RH   58.30RH
2024-10-15   12:11:36   27.63°C     27.31°C     26.84°C   27.71°C    52.22RH    54.34RH    51.43RH   58.30RH
2024-10-15   12:11:42   27.64°C     27.31°C     26.84°C   27.71°C    52.16RH    54.34RH    51.43RH   58.30RH
2024-10-15   12:11:48   27.64°C     27.31°C     26.84°C   27.71°C    52.14RH    54.34RH    51.43RH   58.30RH
2024-10-15   12:11:54   27.64°C     27.31°C     26.84°C   27.71°C    52.16RH    54.33RH    51.43RH   58.30RH
2024-10-15   12:12:00   27.63°C     27.31°C     26.84°C   27.71°C    52.18RH    54.33RH    51.43RH   58.30RH
2024-10-15   12:12:06   27.63°C     27.31°C     26.84°C   27.71°C    52.12RH    54.33RH    51.43RH   58.30RH
2024-10-15   12:12:12   27.61°C     27.31°C     26.84°C   27.71°C    52.10RH    54.33RH    51.43RH   58.30RH
2024-10-15   12:12:19   27.63°C     27.31°C     26.84°C   27.71°C    52.14RH    54.32RH    51.43RH   58.30RH
2024-10-15   12:12:25   27.63°C     27.31°C     26.84°C   27.71°C    52.09RH    54.32RH    51.43RH   58.30RH
2024-10-15   12:12:31   27.63°C     27.31°C     26.84°C   27.71°C    52.11RH    54.32RH    51.43RH   58.30RH
2024-10-15   12:12:37   27.63°C     27.31°C     26.84°C   27.71°C    52.07RH    54.32RH    51.43RH   58.30RH
2024-10-15   12:12:43   27.63°C     27.31°C     26.84°C   27.71°C    52.05RH    54.31RH    51.43RH   58.30RH
2024-10-15   12:12:49   27.60°C     27.31°C     26.84°C   27.71°C    52.08RH    54.31RH    51.43RH   58.30RH
2024-10-15   12:12:55   27.61°C     27.31°C     26.84°C   27.71°C    52.00RH    54.31RH    51.43RH   58.30RH
2024-10-15   12:13:01   27.60°C     27.31°C     26.84°C   27.71°C    51.83RH    54.30RH    51.43RH   58.30RH
2024-10-15   12:13:07   27.61°C     27.31°C     26.84°C   27.71°C    51.75RH    54.30RH    51.43RH   58.30RH
2024-10-15   12:13:13   27.60°C     27.31°C     26.84°C   27.71°C    51.78RH    54.30RH    51.43RH   58.30RH
2024-10-15   12:13:19   27.63°C     27.31°C     26.84°C   27.71°C    51.80RH    54.30RH    51.43RH   58.30RH
2024-10-15   12:13:25   27.64°C     27.31°C     26.84°C   27.71°C    51.80RH    54.29RH    51.43RH   58.30RH
2024-10-15   12:13:31   27.63°C     27.31°C     26.84°C   27.71°C    51.79RH    54.29RH    51.43RH   58.30RH
2024-10-15   12:13:37   27.63°C     27.32°C     26.84°C   27.71°C    51.79RH    54.29RH    51.43RH   58.30RH
2024-10-15   12:13:43   27.60°C     27.32°C     26.84°C   27.71°C    51.65RH    54.28RH    51.43RH   58.30RH
2024-10-15   12:13:49   27.60°C     27.32°C     26.84°C   27.71°C    51.66RH    54.28RH    51.43RH   58.30RH
2024-10-15   12:13:55   27.63°C     27.32°C     26.84°C   27.71°C    51.65RH    54.28RH    51.43RH   58.30RH
2024-10-15   12:14:01   27.61°C     27.32°C     26.84°C   27.71°C    51.67RH    54.28RH    51.43RH   58.30RH
2024-10-15   12:14:07   27.64°C     27.32°C     26.84°C   27.71°C    51.69RH    54.27RH    51.43RH   58.30RH
2024-10-15   12:14:13   27.63°C     27.32°C     26.84°C   27.71°C    51.78RH    54.27RH    51.43RH   58.30RH
2024-10-15   12:14:19   27.63°C     27.32°C     26.84°C   27.71°C    51.91RH    54.27RH    51.43RH   58.30RH
2024-10-15   12:14:25   27.63°C     27.32°C     26.84°C   27.71°C    51.92RH    54.26RH    51.43RH   58.30RH
2024-10-15   12:14:32   27.63°C     27.32°C     26.84°C   27.71°C    51.94RH    54.26RH    51.43RH   58.30RH
2024-10-15   12:14:38   27.61°C     27.32°C     26.84°C   27.71°C    51.85RH    54.26RH    51.43RH   58.30RH
2024-10-15   12:14:44   27.63°C     27.32°C     26.84°C   27.71°C    51.79RH    54.26RH    51.43RH   58.30RH
2024-10-15   12:14:50   27.61°C     27.32°C     26.84°C   27.71°C    51.83RH    54.25RH    51.43RH   58.30RH
2024-10-15   12:14:56   27.63°C     27.32°C     26.84°C   27.71°C    51.80RH    54.25RH    51.43RH   58.30RH
2024-10-15   12:15:02   27.64°C     27.32°C     26.84°C   27.71°C    51.84RH    54.25RH    51.43RH   58.30RH
2024-10-15   12:15:08   27.63°C     27.32°C     26.84°C   27.71°C    51.82RH    54.25RH    51.43RH   58.30RH
2024-10-15   12:15:14   27.66°C     27.32°C     26.84°C   27.71°C    51.79RH    54.24RH    51.43RH   58.30RH
2024-10-15   12:15:20   27.63°C     27.32°C     26.84°C   27.71°C    51.75RH    54.24RH    51.43RH   58.30RH
2024-10-15   12:15:26   27.64°C     27.32°C     26.84°C   27.71°C    51.74RH    54.24RH    51.43RH   58.30RH
2024-10-15   12:15:32   27.63°C     27.32°C     26.84°C   27.71°C    51.82RH    54.23RH    51.43RH   58.30RH
2024-10-15   12:15:38   27.63°C     27.32°C     26.84°C   27.71°C    51.77RH    54.23RH    51.43RH   58.30RH
2024-10-15   12:15:44   27.66°C     27.32°C     26.84°C   27.71°C    51.73RH    54.23RH    51.43RH   58.30RH
2024-10-15   12:15:50   27.66°C     27.32°C     26.84°C   27.71°C    51.68RH    54.23RH    51.43RH   58.30RH
2024-10-15   12:15:59   27.64°C     27.32°C     26.84°C   27.71°C    51.64RH    54.22RH    51.43RH   58.30RH
2024-10-15   12:16:05   27.64°C     27.32°C     26.84°C   27.71°C    51.69RH    54.22RH    51.43RH   58.30RH
2024-10-15   12:16:11   27.66°C     27.32°C     26.84°C   27.71°C    51.74RH    54.22RH    51.43RH   58.30RH
2024-10-15   12:16:17   27.64°C     27.32°C     26.84°C   27.71°C    51.83RH    54.22RH    51.43RH   58.30RH
2024-10-15   12:16:23   27.63°C     27.32°C     26.84°C   27.71°C    51.89RH    54.21RH    51.43RH   58.30RH
